Folio,deleg,guard,id_guard,Esq,fecha_día,fecha_mes,fecha_año,hr_ini_h,hr_ini_m,hr_fin_h,hr_fin_m,F1,F2,lugaraplic,sexo,edad,edad_calc,parentf,parent,razoncui_e,razoncui_r,edadnino_años,edadnino_meses,sexonino,sala,discap,sat1,sat1_motg_1,sat1_motg_2,sat1_motg_3,requins,solinsc,noincint,tramit,motdifinsc,cartdes,tmpoingr,platica,filtroen,asistllegada,revpañal,revdesp,revunas,huecrede,revaytec,trato2,trato2_motg,trato1,motmalt,menuf,menu,acualimc,razondesal,alimcasa,alimcasamot,nutricionf,nutricion2,nutricion,lactm1a,lactm3a,lactm3b,lacnoraza,lactm4a,lactm4b,vacunas,valmed2m,medpart,motpart,retdesa,refumf,broguar,broinfo,trasurg,infurg,segurg,medidaseg,medidaseg2_1,medidaseg2_2,medidaseg2_3,mecpar,vigilante,limpguard,motlimpg,instaguard,calmant_1,calmant_2,calmant_3,tiempo,desling,desmot,desocon,conact,actadec,tematnycf,tematnyc,juntas,temjunt_1,temjunt_2,temjunt_3,comunic5med,asisdiainf,asishorinf_h,asishorinf_m,comunic6_1,comunic6_2,comunic6_3,preesc,recpree_2,consjpadres,dentrega,informe,infoinci,limpsalida,limpsalida2,huecreds,entrman,tipident,necehorar,sathorar_ini_h,sathorar_ini_m,sathorar_fin_h,sathorar_fin_m,razon_1,razon_2,razon_3,sat2,expecserv,actserv,recomen,motrecomen,recomserv_1,recomserv_2,recomserv_3,atnpref,atnpref2_a,corrup1,corrup4_1,corrup4_2,corrup4_3,escolar,fecha,entidad,id_guardería,CveDelegación,Delegación,NombredelaGuardería,BeneficiariosMarzo2022,Guardería,TipoGuard,estrato,MOSBenef,FE_FinalNR
169868376,15,Centro Educativo Mexicano,672,1,4,7,2022,10,11,10,24,1,1,1,1,22, ,2,2, , ,1,9,2,4,2,2, , , ,2,2, ,2, ,1,3,1,6,1,1,1,1,1, ,2, ,2, ,1,2,1, ,1, ,1,1,1,5, ,2,16, , ,1,1,1,2,2, ,2, ,2, , ,2, , , ,2,2,1, ,1, , , ,2,1,1,1,1,1,1,1,2, , , ,4,6,17,0,4, , ,2,2,2,6,2,1,1,1,1,1,2,1, , , , ,1, , ,8,1,2,2, ,9,11, ,2,2,2, , , ,8,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,27.2194067452674
169868472,15,Centro Educativo Mexicano,672,1,4,7,2022,10,14,10,26,1,2,1,1,40, ,2,2, , ,2,6,1,5,2,2, , , ,14,1,21,2, ,1,4,1,6,1,1,1,1,1, ,2, ,1, ,1,1,1, ,2,13,2, , ,5, ,2,7, , ,1,1,2, ,2, ,2, ,2, , ,1,5,1,6,1,1,1, ,1, , , ,1,1,1,2,1,1,1,5, , , , ,2,5,15,0,4, , ,1,1,1, , , , , , , , ,1, , , , ,1,6, ,10,1,1,1, ,24, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,31.2206204809767
169876100,15,Centro Educativo Mexicano,672,1,4,7,2022,12,21,12,34,1,1,1,1,32, ,2,2, , ,0,11,2,2,2,1, , , ,1,2, ,4,4,1,2,1,6,1,1,1,1,1, ,1, ,1, ,1,99,1, ,1, ,2, , ,1,2, ,5, , ,1,1,2, ,2, ,2, ,2, , ,1,2, , ,99,1,1, ,1, , , ,2,1,1,1,1,1,1,1,2, , , ,5,8,16,0,9, , ,2,1,2,6,1,1,1,1,1,1,2,2,6,0,19,0,2,1, ,10,2,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.6130612978183
169881240,15,Centro Educativo Mexicano,672,1,4,7,2022,14,9,14,19,2,1,1,2,57, ,2,3,2,2,2,0,1,5,2,1, , , ,6, , , , , ,1, , , , , , , , ,2, ,2, ,1,99,1, ,1, ,2, , ,5, ,2,14, , ,1,2,2, ,2, ,1,1,2, , ,1,1, , ,1,1,2, ,2, , , ,3,1,1,1,1,1,1,2, , , , ,12,99,11,0,9, , ,1,1,1,6,1,1,1,1,1,1,997,1, , , , ,1, , ,10,99,2,1, ,995, , ,2,2,2, , , ,3,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,25.9820379872745
169881319,15,Centro Educativo Mexicano,672,1,4,7,2022,14,9,14,21,1,1,1,1,43, ,2,2, , ,3,0,2,7,2,2, , , ,1,2, ,2, ,1,3,1,6,1,97,1,1,1, ,1, ,99, ,1,1,1, ,1, ,2, , ,5, ,2,5, , ,1,1,2, ,2, ,1,1,2, , ,1,1, , ,99,2,1, ,1, , , ,2,1,1,1,1,1,1,10,2, , , ,2,5,16,0,4, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,1, , ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,31.2206204809767
169882829,15,Centro Educativo Mexicano,672,1,4,7,2022,14,40,14,52,1,1,1,1,27, ,2,2, , ,1,10,2,4,2,1, , , ,2,2, ,2, ,1,7,1,5,1,1,1,1,1, ,2, ,2, ,1,1,1, ,1, ,2, , ,2,2, ,9, , ,1,1,2, ,2, ,2, ,2, , ,1,1,2, ,2,1,1, ,1, , , ,2,1,1,1,1,1,1,2,1,999, , ,3,1,9,0,10, , ,1,1,1,5,1,1,1,1,1,1,2,1, , , , ,4,2, ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.6130612978183
169883046,15,Centro Educativo Mexicano,672,1,4,7,2022,14,44,14,55,1,1,1,2,36, ,2,1, , ,1,8,1,4,2,1, , , ,2,2, ,2, ,1,4,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,5, ,2,5, , ,1,1,2, ,2, ,2, ,2, , ,1,1,6, ,1,4,1, ,1, , , ,2,1,1,1,2, ,2, ,1,10, , ,4,3,15,0,9, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,4, , ,10,2,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,31.165146619866
169883446,15,Centro Educativo Mexicano,672,1,4,7,2022,14,53,15,3,1,1,1,1,28, ,2,2, , ,3,0,2,8,2,1, , , ,2,2, ,1, ,1,4,1,6,1,97,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,4,2, ,8, , ,1,1,2, ,2, ,2, ,2, , ,1,18,2,7,2,2,1, ,1, , , ,3,1,1,1,1,1,1,15,2, , , ,5,8,8,0,9, , ,1,1,2,6,1,1,1,1,1,1,2,1, , , , ,1, , ,10,2,1,1, ,10, , ,2,2,2, , , ,6,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.6130612978183
169883767,15,Centro Educativo Mexicano,672,1,4,7,2022,14,54,15,8,2,1,1,1,66, ,2,3,2,2,1,7,1,99,2,1, , , ,6, , , , , ,1, , , , , , , , ,1, ,2, ,1,1,1, ,2,4,2, , ,7, , , , , ,3,2,2, ,2, ,99, ,2, , ,2, , , ,99,1,1, ,1, , , ,1,1,1,1,1,1,1,2, , , , ,2,99,99,99,9, , ,2,99,1,6,1,6,1,1,1,1,3,1, , , , ,4,1, ,10,99,2,2, ,999, , ,2,2,2, , , ,1,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,33.087657822913
169884178,15,Centro Educativo Mexicano,672,1,4,7,2022,15,1,15,15,2,1,1,1,58, ,2,3,1,1,3,0,2,6,2,1, , , ,6, , , , , ,1, , , , , , , , ,1, ,1, ,1,99,1, ,1, ,2, , ,4,1, , ,2, ,1,99,2, ,2, ,2, ,2, , ,1,6,5, ,1,1,1, ,1, , , ,99,1,1,1,1,1,1,3, , , , ,4,8,17,0,9, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,1, , ,10,99,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,26.0282859316292
169884283,15,Centro Educativo Mexicano,672,1,4,7,2022,15,8,15,17,1,1,1,2,37, ,2,1, , ,1,5,2,3,2,1, , , ,6, , , , , ,1, ,5,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,3,2, ,7, , ,1,2,2, ,2, ,2, ,2, , ,1,2,1, ,1,1,1, ,1, , , ,1,2,1,1,2, ,1,2, , , , ,4,5,8,0,9, , ,1,1,1,4,1,99,1,1,1,1,2,1, , , , ,1, , ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,31.165146619866
169884659,15,Centro Educativo Mexicano,672,1,4,7,2022,15,9,15,23,2,1,1,1,64, ,2,3,2,2,2,7,1,5,2,2, , , ,6, , , , , ,1, , , , , , , , ,1, ,2, ,99, ,1, ,2,8,2, , ,5, ,2,16, , ,99,99,2, ,2, ,2, ,2, , ,2, , , ,99,1,1, ,1, , , ,2,1,1,1,1,1,1,5, , , , ,2,99,12,0,9, , ,2,2,2,6,1,1,1,1,1,1,997,1, , , , ,999, , ,10,99,1,1, ,995, , ,2,2,2, , , ,5,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,26.0282859316292
169884890,15,Centro Educativo Mexicano,672,1,4,7,2022,15,17,15,27,1,1,1,2,30, ,2,1, , ,1,10,2,4,2,1, , , ,6, , , , , ,1, ,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,2,10,2, , ,2,2, ,7, , ,1,1,2, ,2, ,2, ,2, , ,2, , , ,1,2,1, ,1, , , ,99,1,1,1,1,1,1,4,2, , , ,4,8,8,0,9, , ,1,1,1,6,1,1,1,4,1,1,2,1, , , , ,1, , ,10,99,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.5622206366163
169885247,15,Centro Educativo Mexicano,672,1,4,7,2022,15,15,15,33,1,1,1,1,29, ,2,2, , ,2,0,2,6,2,1, , , ,1,1,21,1, ,1,2,1,99, , , , , , ,1, ,1, ,1,1,1, ,1, ,2, , ,3,2, ,10, , ,1,2,2, ,2, ,2, ,2, , ,2, , , ,99,2,1, ,1, , , ,1,1,2,1,1,1,2, , , , , ,3,6,9,0,999, , ,99,1,2,6,1,1,1,1,1,1,999,1, , , , ,2, , ,10,1,1,1, ,995, , ,2,2,2, , , ,8,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.6130612978183
169885295,15,Centro Educativo Mexicano,672,1,4,7,2022,15,25,15,35,2,1,1,1,50, ,2,3,2,2,2,7,2,6,2,1, , , ,6, , , , , ,1, , , , , , , , ,1, ,1, ,1,1,1, ,1, ,2, , ,4,1, , ,2, ,1,1,2, ,2, ,2, ,2, , ,1,7,1, ,1,1,1, ,1, , , ,3,1,1,1,1,1,1,5, , , , ,4,1,15,0,4, , ,1,1,1,6,1,1,1,1,1,1,997,1, , , , ,1,5, ,10,2,1,1, ,31, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.2773692265059
169885458,15,Centro Educativo Mexicano,672,1,4,7,2022,15,26,15,37,1,1,1,1,34, ,2,2, , ,2,0,1,4,2,1, , , ,1,1,7,2, ,1,3,1,6,1,1,1,1,1, ,2, ,2, ,1,1,1, ,1, ,2, , ,3,2, ,6, , ,1,1,2, ,2, ,2, ,2, , ,1,10, , ,1,1,1, ,1, , , ,2,1,1,1,1,1,1,2,1,24, , ,3,2,10,0,1,4, ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,1,5, ,10,1,1,1, ,995, , ,2,2,2, , , ,5,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.6130612978183
169885778,15,Centro Educativo Mexicano,672,1,4,7,2022,15,31,15,44,1,1,1,2,35, ,2,1, , ,2,0,2,5,2,1, , , ,5,1,6,3,4,1,3,1,3,1,99,99,1,1, ,1, ,2, ,1,1,1, ,1, ,2, , ,1,2, ,8, , ,1,1,2, ,2, ,2, ,2, , ,2, , , ,99,1,1, ,1, , , ,2,1,1,1,2, ,2, ,2, , , ,11,5,8,0,4,17, ,1,1,1,5,1,1,1,1,1,1,2,1, , , , ,1, , ,10,2,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,31.165146619866
169886189,15,Centro Educativo Mexicano,672,1,4,7,2022,15,42,15,52,1,1,1,2,31, ,2,1, , ,2,0,1,5,2,2, , , ,6, , , , , ,1, ,6,1,97,1,1,1, ,1, ,1, ,1,1,1, ,2,5,2, , ,4,1, , ,4, ,1,2,2, ,2, ,2, ,2, , ,2, , , ,2,1,1, ,1, , , ,4,1,1,1,2, ,2, ,2, , , ,4,5,13,0,9, , ,2,2,1,6,6,6,1,1,1,1,997,1, , , , ,2, , ,10,2,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.5622206366163
169886282,15,Centro Educativo Mexicano,672,1,4,7,2022,15,41,15,54,1,1,1,2,29, ,2,1, , ,2,6,2,5,2,1, , , ,6, , , , , ,1, ,3,1,1,1,1,1, ,1, ,1, ,1,1,1, ,2,6,2, , ,4,2, ,5, , ,3,1,2, ,2, ,2, ,2, , ,1,10, , ,1,1,1, ,2, , , ,2,1,1,1,1,1,1,2,2, , , ,3,3,10,0,9, , ,1,1,1,3,1,1,1,1,1,1,2,1, , , , ,1, , ,10,1,1,1, ,995, , ,2,2,2, , , ,7,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.5622206366163
169886349,15,Centro Educativo Mexicano,672,1,4,7,2022,15,46,15,55,1,2,1,2,36, ,2,2, , ,1,2,2,3,2,1, , , ,2,1,7,1, ,1,3,1,6,1,1,1,1,1, ,1, ,2, ,1,1,1, ,1, ,2, , ,5, ,2,5, , ,1,1,2, ,2, ,2, ,2, , ,1,999, , ,1,1,1, ,1, , , ,1,1,1,1,1,1,1,7, , , , ,5,8,12,0,1, , ,1,1,1, , , , , , , , ,1, , , , ,1, , ,9,1,2,1, ,11, , ,2,2,2, , , ,5,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,31.165146619866
169886753,15,Centro Educativo Mexicano,672,1,4,7,2022,15,47,16,3,2,1,1,2,63, ,2,3,2,2,2,0,2,5,2,1, , , ,6, , , , , ,1, , , , , , , , ,1, ,1, ,1,2,1, ,2,5,2, , ,3,2, ,5, , ,1,2,2, ,2, ,1,1,2, , ,1,2,1, ,1,1,1, ,1, , , ,2,1,1,1,1,1,99, , , , , ,4,2,10,0,4,3, ,1,1,99,6,1,1,1,1,1,1,997,1, , , , ,5, , ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,25.9820379872745
169886792,15,Centro Educativo Mexicano,672,1,4,7,2022,15,54,16,4,1,1,1,1,23, ,2,2, , ,1,3,1,3,2,1, , , ,8,1,7,1, ,1,2,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,5, ,1, , ,4,1,2,2, ,2, ,2, ,2, , ,1,10,2, ,1,1,1, ,1, , , ,1,1,1,1,1,1,1,15, , , , ,4,5,9,0,9, , ,1,1,1,6,1,1,1,1,1,1,997,1, , , , ,4,1, ,10,2,1,1, ,11, , ,2,2,2, , , ,7,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,27.2194067452674
169887194,15,Centro Educativo Mexicano,672,1,4,7,2022,16,2,16,13,2,1,1,2,40, ,2,1, , ,3,0,2,7,2,1, , , ,2,1,6,2, ,1,2,1, , , , , , , ,1, ,1, ,1,1,1, ,1, ,2, , ,4,2, ,5, , ,1,2,2, ,2, ,2, ,2, , ,1,6,4, ,1,1,1, ,1, , , ,5,1,1,1,1,1,1,13,1,4, , ,3,5,17,0,9, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,2, , ,10,2,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,31.165146619866
169887266,15,Centro Educativo Mexicano,672,1,4,7,2022,15,59,16,16,2,1,1,1,36, ,2,2, , ,0,8,1,2,2,1, , , ,1,2, ,2, ,1,1,1, , , , , , , ,1, ,2, ,1,2,2,11,1, ,2, , ,2,2, ,6, , ,3,2,2, ,2, ,2, ,2, , ,1,8,6,2,99,1,1, ,1, , , ,1,1,1,1,1,1,1,5, , , , ,7,99,9,0,2, , ,1,1,1,6,2,1,1,1,1,1,2,1, , , , ,2, , ,9,2,1,1, ,12, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,31.2206204809767
169887369,15,Centro Educativo Mexicano,672,1,4,7,2022,16,7,16,17,1,1,1,1,26, ,2,2, , ,0,6,1,1,2,1, , , ,8,1,9,2, ,1,2,1,6,1,1,1,1,1, ,1, ,1, ,1,99,1, ,1, ,2, , ,5, ,1, , ,4,1,2,2, ,2, ,2, ,2, , ,1,10, , ,2,1,1, ,1, , , ,1,1,1,1,1,1,1,5, , , , ,4,1,16,0,9, , ,1,1,2,3,1,1,1,1,1,1,2,1, , , , ,4,1, ,10,2,1,1, ,22, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.6130612978183
169887667,15,Centro Educativo Mexicano,672,1,4,7,2022,16,14,16,25,1,1,1,2,34, ,2,1, , ,2,0,2,5,2,1, , , ,1,1,7,2, ,1,3,1,6,1,97,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,3,2, ,6, , ,1,2,2, ,2, ,2, ,2, , ,1,10, , ,1,1,1, ,1, , , ,2,1,1,1,1,1,1,1,1,1,8, ,4,5,16,0,9, , ,1,1,1,6,2,1,1,1,1,1,2,1, , , , ,1, , ,10,99,1,1, ,36, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.5622206366163
169887778,15,Centro Educativo Mexicano,672,1,4,7,2022,16,18,16,27,2,1,1,1,54, ,2,3,997,2,1,11,2,4,2,1, , , ,6, , , , , ,1, , , , , , , , ,1, ,1, ,1,1,1, ,1, ,2, , ,99, , , , , ,1,2,2, ,2, ,2, ,2, , ,2, , , ,1,1,1, ,1, , , ,3,1,1,1,1,1,1,11, , , , ,4,8,99,99,9, , ,1,1,2,5,1,1,1,1,1,1,997,1, , , , ,1, , ,10,99,1,1, ,995, , ,2,2,2, , , ,7,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.2773692265059
169887793,15,Centro Educativo Mexicano,672,1,4,7,2022,16,17,16,28,1,1,1,1,33, ,2,2, , ,3,6,1,8,2,1, , , ,1,2, ,2, ,1,2,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,3,2, ,7, , ,1,2,2, ,2, ,2, ,2, , ,1,3,5,1,1,1,1, ,1, , , ,2,1,1,1,1,1,1,1,1,9,24, ,2,5,14,0,9, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,4,2,1,10,2,1,1, ,9, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.6130612978183
169888187,15,Centro Educativo Mexicano,672,1,4,7,2022,16,26,16,37,2,1,1,2,39, ,2,1, , ,1,6,2,3,2,2, , , ,13,1,7,2, ,1,3,1, , , , , , , ,1, ,1, ,1,1,1, ,1, ,1,2,1,5, ,1, , ,7,1,1,2, ,2, ,2, ,2, , ,1,13,2,1,2,1,1, ,1, , , ,2,1,1,1,1,1,1,1,1,7,4,10,2,5,14,0,1, , ,1,1,2,6,1,1,1,1,1,1,2,1, , , , ,4,1, ,9,2,2,1, ,20, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,31.165146619866
169888533,15,Centro Educativo Mexicano,672,1,4,7,2022,16,29,16,45,1,1,1,1,33, ,2,2, , ,1,5,1,3,2,1, , , ,1,1,16,2, ,1,2,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,5, ,2,16, , ,1,1,2, ,2, ,2, ,2, , ,1,1, , ,1,1,1, ,1, , , ,3,1,1,1,1,1,1,2,1,2, , ,4,5,15,0,9, , ,1,1,1,6,2,1,1,1,1,1,2,1, , , , ,5, , ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.6130612978183
169888548,15,Centro Educativo Mexicano,672,1,4,7,2022,16,35,16,45,1,1,1,1,39, ,2,2, , ,1,4,1,3,2,2, , , ,2,1,7,2, ,1,4,1,6,1,1,1,1,1, ,2, ,2, ,1,1,1, ,1, ,2, , ,2,2, ,8, , ,1,2,2, ,2, ,2, ,2, , ,2, , , ,2,1,2, ,2, , , ,2,1,1,1,1,1,1,999,1,9, , ,4,5,16,0,9, , ,2,1,2,6,1,1,1,1,1,1,2,1, , , , ,5, , ,9,1,2,1, ,1, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,31.2206204809767
169888992,15,Centro Educativo Mexicano,672,1,4,7,2022,16,44,16,55,2,1,1,1,26, ,2,2, , ,1,8,2,4,2,2, , , ,1,1,7,4,7,2,2,1, , , , , , , ,1, ,1, ,1,1,1, ,2,6,2, , ,1,2, ,7, , ,1,1,2, ,2, ,2, ,2, , ,2, , , ,1,1,1, ,2, , , ,1,1,1,1,1,1,1,13, , , , ,4,3,17,0,9, , ,1,1,1,6,1,1,99,1,1,1,2,1, , , , ,6, , ,8,1,2,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.6130612978183
169889092,15,Centro Educativo Mexicano,672,1,4,7,2022,16,48,16,58,1,1,1,1,34, ,2,2, , ,2,6,2,2,2,2, , , ,1,1,999,2, ,1,2,1,6,1,1,1,1,1, ,2, ,2, ,1,1,1, ,2,2,2, , ,2,2, ,3, , ,1,1,2, ,2, ,2, ,2, , ,1,18,6, ,2,1,2, ,2, , , ,3,1,1,1,1,1,1,5,1,11, , ,5,3,16,0,9, , ,2,1,1,6,1,1,1,1,1,1,2,1, , , , ,6,1, ,10,2,2,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.6130612978183
169889144,15,Centro Educativo Mexicano,672,1,4,7,2022,16,47,16,59,1,1,1,1,25, ,1,2, , ,2,6,2,6,2,2, , , ,6, , , , , ,1, ,5,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,7, , , , , ,1,2,2, ,2, ,1,1,2, , ,1,1, , ,1,1,1, ,1, , , ,2,1,1,1,1,1,1,5,2, , , ,5,9,10,0,5, , ,2,1,2,5,1,1,1,1,1,1,997,1, , , , ,2,1, ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,27.2194067452674
169889817,15,Centro Educativo Mexicano,672,1,4,7,2022,17,1,17,11,1,1,1,1,58, ,2,3,1,1,0,10,2,2,2,1, , , ,6, , , , , ,1, ,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,5, ,2,5, , ,1,1,2, ,2, ,2, ,2, , ,1,10, , ,2,1,1, ,1, , , ,2,1,1,1,2, ,1,15, , , , ,2,99,16,0,5, , ,1,2,1,6,1,1,1,1,1,1,2,1, , , , ,9, , ,10,4,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,26.0282859316292
169890280,15,Centro Educativo Mexicano,672,1,4,7,2022,17,9,17,20,1,1,1,1,32, ,2,2, , ,0,10,2,2,2,1, , , ,1,1,11,1, ,1,99,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,2,1, , ,1, ,1,2,2, ,2, ,2, ,2, , ,1,12,22, ,1,1,1, ,1, , , ,2,1,1,1,1,1,1,4,1,2,14, ,4,5,14,0,9, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,1, , ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,28.6130612978183
169890363,15,Centro Educativo Mexicano,672,1,4,7,2022,17,11,17,21,1,1,1,1,25, ,2,2, , ,2,11,1,6,2,1, , , ,1,1,16,2, ,1,3,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,4,2, ,5, , ,1,1,2, ,2, ,2, ,2, , ,1,1, , ,1,1,1, ,1, , , ,1,1,1,1,1,1,1,1, , , , ,4,4,11,0,9, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,2, , ,10,1,1,1, ,9, , ,2,2,2, , , ,9,2022-07-04,12,672,15,Guerrero,Centro Educativo Mexicano,147,U-0233,1,1,.0969656992084433,27.2194067452674
169982415,16,"CENDI El Duende, A.C.",683,1,6,7,2022,12,49,12,58,1,2,1,1,20, ,2,5,2,997,1,7,2,4,2,1, , , ,6, , , , , ,1, ,3,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,2,2, ,5, , ,1,99,2, ,2, ,2, ,2, , ,1,8,9,16,99,1,1, ,1, , , ,1,1,1,1,2, ,1,2, , , , ,11,8,14,0,9, , ,2,2,1, , , , , , , , ,1, , , , ,7, , ,10,2,1,1, ,995, , ,2,2,2, , , ,7,2022-07-06,13,683,16,Hidalgo,"CENDI El Duende, A.C.",88,U-0360,1,1,.049438202247191,27.6982001796608
169985002,16,"CENDI El Duende, A.C.",683,1,6,7,2022,13,34,13,45,1,1,1,2,37, ,2,1, , ,1,8,1,4,2,1, , , ,6, , , , , ,1, ,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,2,2, ,6, , ,1,1,2, ,2, ,2, ,2, , ,1,8, , ,2,2,1, ,1, , , ,1,1,1,2,2, ,1,1, , , , ,11,5,12,0,4, , ,1,1,2,6,6,6,1,1,1,1,2,1, , , , ,4, , ,10,3,1,1, ,18, , ,2,2,2, , , ,9,2022-07-06,13,683,16,Hidalgo,"CENDI El Duende, A.C.",88,U-0360,1,1,.049438202247191,31.7133462086059
